"ID","TOKEN","IS_PUNCT"
"187","ἀπὸ","FALSE"
"188","ἔμπροσθεν","FALSE"
"189","ἡμῶν","FALSE"
"190",".","TRUE"
"191","οὐκ","FALSE"
"192","ἔστιν","FALSE"
"193","μνήμη","FALSE"
"194","τοῖς","FALSE"
"195","πρώτοις","FALSE"
"196",",","TRUE"
"197","καί","FALSE"
"198","γε","FALSE"
"199","τοῖς","FALSE"
"200","ἐσχάτοις","FALSE"
"201","γενομένοις","FALSE"
"202","·","TRUE"
"203","οὐκ","FALSE"
"204","ἔσται","FALSE"
"205","αὐτῶν","FALSE"
"206","μνήμη","FALSE"
"207","μετὰ","FALSE"
"208","τῶν","FALSE"
"209","γενησομένων","FALSE"
"210","εἰς","FALSE"
"211","τὴν","FALSE"
"212","ἐσχάτην","FALSE"
"213",".","TRUE"
"214","Ἐγὼ","FALSE"
"215","Ἐκκλησιαστὴς","FALSE"
"216","ἐγενόμην","FALSE"
"217","βασιλεὺς","FALSE"
"218","ἐπὶ","FALSE"
"219","Ἰσραὴλ","FALSE"
"220","ἐν","FALSE"
"221","Ἰερουσαλήμ","FALSE"
"222","·","TRUE"
"223","καὶ","FALSE"
"224","ἔδωκα","FALSE"
"225","τὴν","FALSE"
"226","καρδίαν","FALSE"
"227","μου","FALSE"
"228","τοῦ","FALSE"
"229","ἐκζητῆσαι","FALSE"
"230","καὶ","FALSE"
"231","τοῦ","FALSE"
"232","κατασκέψασθαι","FALSE"
"233","ἐν","FALSE"
"234","τῇ","FALSE"
"235","σοφίᾳ","FALSE"
"236","περὶ","FALSE"
"237","πάντων","FALSE"
"238","τῶν","FALSE"
"239","γινομένων","FALSE"
"240","ὑπὸ","FALSE"
"241","τὸν","FALSE"
"242","οὐρανόν","FALSE"
"243",",","TRUE"
"244","ὅτι","FALSE"
"245","περισπασμὸν","FALSE"
"246","πονηρὸν","FALSE"
"247","ἔδωκεν","FALSE"
"248","ὁ","FALSE"
"249","θεὸς","FALSE"
"250","τοῖς","FALSE"
"251","υἱοῖς","FALSE"
"252","τῶν","FALSE"
"253","ἀνθρώπων","FALSE"
"254","τοῦ","FALSE"
"255","περισπᾶσθαι","FALSE"
"256","ἐν","FALSE"
"257","αὐτῷ","FALSE"
"258",".","TRUE"
"259","εἶδον","FALSE"
"260","σὺν","FALSE"
"261","πάντα","FALSE"
"262","τὰ","FALSE"
"263","ποιήματα","FALSE"
"264","τὰ","FALSE"
"265","πεποιημένα","FALSE"
"266","ὑπὸ","FALSE"
"267","τὸν","FALSE"
"268","ἥλιον","FALSE"
"269",",","TRUE"
"270","καὶ","FALSE"
"271","ἰδοὺ","FALSE"
"272","τὰ","FALSE"
"273","πάντα","FALSE"
"274","ματαιότης","FALSE"
"275","καὶ","FALSE"
"276","προαίρεσις","FALSE"
"277","πνεύματος","FALSE"
"278",".","TRUE"
"279","διεστραμμένον","FALSE"
"280","οὐ","FALSE"
"281","δυνήσεται","FALSE"
"282","ἐπικοσμηθῆναι","FALSE"
"283",",","TRUE"
"284","καὶ","FALSE"
"285","ὑστέρημα","FALSE"
"286","οὐ","FALSE"
"287","δυνήσεται","FALSE"
"288","ἀριθμηθῆναι","FALSE"
"289",".","TRUE"
"290","ἐλάλησα","FALSE"
"291","ἐγὼ","FALSE"
"292","ἐν","FALSE"
"293","τῇ","FALSE"
"294","καρδίᾳ","FALSE"
"295","μου","FALSE"
"296","τῷ","FALSE"
"297","λέγειν","FALSE"
"298","Ἐγὼ","FALSE"
"299","ἰδοὺ","FALSE"
"300","ἐμεγαλύνθην","FALSE"
"301",",","TRUE"
"302","καὶ","FALSE"
"303","προσέθηκα","FALSE"
"304","σοφίαν","FALSE"
"305","ἐπὶ","FALSE"
"306","πᾶσιν","FALSE"
"307","οἳ","FALSE"
"308","ἐγένοντο","FALSE"
"309","ἔμπροσθέν","FALSE"
"310","μου","FALSE"
"311","ἐν","FALSE"
"312","Ἰερουσαλήμ","FALSE"
"313","·","TRUE"
"314","καὶ","FALSE"
"315","καρδία","FALSE"
"316","μου","FALSE"
"317","εἶδεν","FALSE"
"318","πολλά","FALSE"
"319",",","TRUE"
"320","σοφίαν","FALSE"
"321","καὶ","FALSE"
"322","γνῶσιν","FALSE"
"323",",","TRUE"
"324","καὶ","FALSE"
"325","ἔδωκα","FALSE"
"326","καρδίαν","FALSE"
"327","μου","FALSE"
"328","τοῦ","FALSE"
"329","γνῶναι","FALSE"
"330","σοφίαν","FALSE"
"331","καὶ","FALSE"
"332","γνῶσιν","FALSE"
"333",",","TRUE"
"334","παραβολὰς","FALSE"
"335","καὶ","FALSE"
"336","ἐπιστήμην","FALSE"
"337","ἔγνων","FALSE"
"338","ἐγώ","FALSE"
"339",".","TRUE"
"340","ὅτι","FALSE"
"341","καί","FALSE"
"342","γε","FALSE"
"343","τοῦτ᾽","FALSE"
"344","ἔστιν","FALSE"
"345","προαίρεσις","FALSE"
"346","πνεύματος","FALSE"
"347",",","TRUE"
"348","ὅτι","FALSE"
"349","ἐν","FALSE"
"350","πλήθει","FALSE"
"351","σοφίας","FALSE"
"352","πλῆθος","FALSE"
"353","γνώσεως","FALSE"
"354",",","TRUE"
"355","καὶ","FALSE"
"356","ὁ","FALSE"
"357","προστιθεὶς","FALSE"
"358","γνῶσιν","FALSE"
"359","προσθήσει","FALSE"
"360","ἄλγημα","FALSE"
"361",".","TRUE"
"362","Εἶπον","FALSE"
"363","ἐγὼ","FALSE"
"364","ἐν","FALSE"
"365","καρδίᾳ","FALSE"
"366","μου","FALSE"
"367","Δεῦρο","FALSE"
"368","δὴ","FALSE"
"369","πειράσω","FALSE"
"370","σε","FALSE"
"371","ἐν","FALSE"
"372","εὐφροσύνῃ","FALSE"
"373",",","TRUE"
"374","καὶ","FALSE"
"375","ἴδε","FALSE"
"376","ἐν","FALSE"
"377","ἀγαθῷ","FALSE"
"378","·","TRUE"
"379","καὶ","FALSE"
"380","ἰδοὺ","FALSE"
"381","καί","FALSE"
"382","γε","FALSE"
"383","τοῦτο","FALSE"
"384","ματαιότης","FALSE"
"385",".","TRUE"
"386","τῷ","FALSE"
"387","γέλωτι","FALSE"
"388","εἶπα","FALSE"
"389","περιφοράν","FALSE"
"390",",","TRUE"
"391","καὶ","FALSE"
"392","τῇ","FALSE"
"393","εὐφροσύνῃ","FALSE"
"394","Τί","FALSE"
"395","τοῦτο","FALSE"
"396","ποιεῖς","FALSE"
"397",";","TRUE"
"398","καὶ","FALSE"
"399","κατεσκεψάμην","FALSE"
"400","εἰ","FALSE"
"401","ἡ","FALSE"
"402","καρδία","FALSE"
"403","μου","FALSE"
"404","ἑλκύσει","FALSE"
"405","ὡς","FALSE"
"406","οἶνον","FALSE"
"407","τὴν","FALSE"
"408","σάρκα","FALSE"
"409","μου","FALSE"
"410","·","TRUE"
"411","καὶ","FALSE"
"412","καρδία","FALSE"
"413","μου","FALSE"
"414","ὡδήγησεν","FALSE"
"415","ἐν","FALSE"
"416","σοφίᾳ","FALSE"
"417","καὶ","FALSE"
"418","τοῦ","FALSE"
"419","κρατῆσαι","FALSE"
"420","ἐπ᾽","FALSE"
"421","εὐφροσύνῃ","FALSE"
"422",",","TRUE"
"423","ἕως","FALSE"
"424","οὗ","FALSE"
"425","ἴδω","FALSE"
"426","ποῖον","FALSE"
"427","τὸ","FALSE"
"428","ἀγαθὸν","FALSE"
"429","τοῖς","FALSE"
"430","υἱοῖς","FALSE"
"431","τῶν","FALSE"
"432","ἀνθρώπων","FALSE"
"433","ὃ","FALSE"
"434","ποιήσουσιν","FALSE"
"435","ὑπὸ","FALSE"
"436","τὸν","FALSE"
"437","ἥλιον","FALSE"
"438","ἀριθμὸν","FALSE"
"439","ἡμερῶν","FALSE"
"440","ζωῆς","FALSE"
"441","αὐτῶν","FALSE"
"442",".","TRUE"
"443","ἐμεγάλυνα","FALSE"
"444","ποίημά","FALSE"
"445","μου","FALSE"
"446",",","TRUE"
"447","ᾠκοδόμησά","FALSE"
"448","μοι","FALSE"
"449","οἴκους","FALSE"
"450",",","TRUE"
"451","ἐφύτευσά","FALSE"
"452","μοι","FALSE"
"453","ἀμπελῶνας","FALSE"
"454",",","TRUE"
"455","ἐποίησά","FALSE"
"456","μοι","FALSE"
"457","κήπους","FALSE"
"458","καὶ","FALSE"
"459","παραδείσους","FALSE"
"460",",","TRUE"
"461","καὶ","FALSE"
"462","ἐφύτευσα","FALSE"
"463","ἐν","FALSE"
"464","αὐτοῖς","FALSE"
"465","ξύλον","FALSE"
"466","πᾶν","FALSE"
"467","καρποῦ","FALSE"
"468","·","TRUE"
"469","ἐποίησά","FALSE"
"470","μοι","FALSE"
"471","κολυμβήθρας","FALSE"
"472","ὑδάτων","FALSE"
"473","τοῦ","FALSE"
"474","ποτίσαι","FALSE"
"475","ἀπ᾽","FALSE"
"476","αὐτῶν","FALSE"
"477","δρυμὸν","FALSE"
"478","βλαστῶντα","FALSE"
"479","·","TRUE"
"480","ἐκτησάμην","FALSE"
"481","δούλους","FALSE"
"482","καὶ","FALSE"
"483","παιδίσκας","FALSE"
"484",",","TRUE"
"485","καὶ","FALSE"
"486","οἰκογενεῖς","FALSE"
"487","ἐγένοντό","FALSE"
"488","μοι","FALSE"
"489",",","TRUE"
"490","καί","FALSE"
"491","γε","FALSE"
"492","κτῆσις","FALSE"
"493","βουκολίου","FALSE"
"494","καὶ","FALSE"
"495","ποιμνίου","FALSE"
"496","πολλὴ","FALSE"
"497","ἐγένετό","FALSE"
"498","μοι","FALSE"
"499","ὑπὲρ","FALSE"
"500","πάντας","FALSE"
"501","τοὺς","FALSE"
"502","γενομένους","FALSE"
"503","ἔμπροσθέν","FALSE"
"504","μου","FALSE"
"505","ἐν","FALSE"
"506","Ἰερουσαλήμ","FALSE"
"507","·","TRUE"
"508","συνήγαγόν","FALSE"
"509","μοι","FALSE"
"510","καί","FALSE"
"511","γε","FALSE"
"512","ἀργύριον","FALSE"
"513","καί","FALSE"
"514","γε","FALSE"
"515","χρυσίον","FALSE"
"516",",","TRUE"
"517","καὶ","FALSE"
"518","περιουσιασμοὺς","FALSE"
"519","βασιλέων","FALSE"
"520","καὶ","FALSE"
"521","τῶν","FALSE"
"522","χωρῶν","FALSE"
"523","·","TRUE"
"524","ἐποίησά","FALSE"
"525","μοι","FALSE"
"526","ᾄδοντας","FALSE"
"527","καὶ","FALSE"
"528","ᾀδούσας","FALSE"
"529","ἐντρυφήματα","FALSE"
"530","υἱῶν","FALSE"
"531","ἀνθρώπων","FALSE"
"532",",","TRUE"
"533","οἰνοχόον","FALSE"
"534","καὶ","FALSE"
"535","οἰνοχόας","FALSE"
"536","·","TRUE"
"537","καὶ","FALSE"
"538","ἐμεγαλύνθην","FALSE"
"539","καὶ","FALSE"
"540","προσέθηκα","FALSE"
"541","παρὰ","FALSE"
"542","πάντας","FALSE"
"543","τοὺς","FALSE"
"544","γενομένους","FALSE"
"545","ἀπὸ","FALSE"
"546","ἔμπροσθέν","FALSE"
"547","μου","FALSE"
"548","ἐν","FALSE"
"549","Ἰερουσαλήμ","FALSE"
"550","·","TRUE"
"551","καί","FALSE"
"552","γε","FALSE"
"553","σοφία","FALSE"
"554","μου","FALSE"
"555","ἐστάθη","FALSE"
"556","μοι","FALSE"
"557",".","TRUE"
"558","καὶ","FALSE"
"559","πᾶν","FALSE"
"560","ὃ","FALSE"
"561","ᾔτησαν","FALSE"
"562","οἱ","FALSE"
"563","ὀφθαλμοί","FALSE"
"564","μου","FALSE"
"565","οὐκ","FALSE"
"566","ἀφεῖλον","FALSE"
"567","ἀπ᾽","FALSE"
"568","αὐτῶν","FALSE"
"569",",","TRUE"
"570","οὐκ","FALSE"
"571","ἀπεκώλυσα","FALSE"
"572","τὴν","FALSE"
"573","καρδίαν","FALSE"
"574","μου","FALSE"
"575","ἀπὸ","FALSE"
"576","πάσης","FALSE"
"577","εὐφροσύνης","FALSE"
"578","μου","FALSE"
"579",",","TRUE"
"580","ὅτι","FALSE"
"581","καρδία","FALSE"
"582","μου","FALSE"
"583","εὐφράνθη","FALSE"
"584","ἐν","FALSE"
"585","παντὶ","FALSE"
"586","μόχθῳ","FALSE"
"587","μου","FALSE"
"588","·","TRUE"
"589","καὶ","FALSE"
"590","τοῦτο","FALSE"
"591","ἐγένετο","FALSE"
"592","μερίς","FALSE"
"593","μου","FALSE"
"594","ἀπὸ","FALSE"
"595","παντὸς","FALSE"
"596","μόχθου","FALSE"
"597","μου","FALSE"
"598",".","TRUE"
"599","καὶ","FALSE"
"600","ἐπέβλεψα","FALSE"
"601","ἐγὼ","FALSE"
"602","ἐν","FALSE"
"603","πᾶσιν","FALSE"
"604","ποιήμασίν","FALSE"
"605","μου","FALSE"
"606","οἷς","FALSE"
"607","ἐποίησαν","FALSE"
"608","αἱ","FALSE"
"609","χεῖρές","FALSE"
"610","μου","FALSE"
"611",",","TRUE"
"612","καὶ","FALSE"
"613","ἐν","FALSE"
"614","μόχθῳ","FALSE"
"615","ᾧ","FALSE"
"616","ἐμόχθησα","FALSE"
"617","τοῦ","FALSE"
"618","ποιεῖν","FALSE"
"619",",","TRUE"
"620","καὶ","FALSE"
"621","ἰδοὺ","FALSE"
"622","τὰ","FALSE"
"623","πάντα","FALSE"
"624","ματαιότης","FALSE"
"625","καὶ","FALSE"
"626","προαίρεσις","FALSE"
"627","πνεύματος","FALSE"
"628",",","TRUE"
"629","καὶ","FALSE"
"630","οὐκ","FALSE"
"631","ἔστιν","FALSE"
"632","περισσεία","FALSE"
"633","ὑπὸ","FALSE"
"634","τὸν","FALSE"
"635","ἥλιον","FALSE"
"636",".","TRUE"
"637","Καὶ","FALSE"
"638","ἐπέβλεψα","FALSE"
"639","ἐγὼ","FALSE"
"640","τοῦ","FALSE"
"641","ἰδεῖν","FALSE"
"642","σοφίαν","FALSE"
"643","καὶ","FALSE"
"644","παραφορὰν","FALSE"
"645","καὶ","FALSE"
"646","ἀφροσύνην","FALSE"
"647","·","TRUE"
"648","ὅτι","FALSE"
"649","τίς","FALSE"
"650","ἄνθρωπος","FALSE"
"651","ὅς","FALSE"
"652","ἐπελεύσεται","FALSE"
"653","ὀπίσω","FALSE"
"654","τῆς","FALSE"
"655","βουλῆς","FALSE"
"656",";","TRUE"
"657","τὰ","FALSE"
"658","ὅσα","FALSE"
"659","ἐποίησεν","FALSE"
"660","αὐτήν","FALSE"
"661",".","TRUE"
"662","καὶ","FALSE"
"663","εἶδον","FALSE"
"664","ἐγὼ","FALSE"
"665","ὅτι","FALSE"
"666","ἐστὶν","FALSE"
"667","περισσεία","FALSE"
"668","τῇ","FALSE"
"669","σοφίᾳ","FALSE"
"670","ὑπὲρ","FALSE"
"671","τὴν","FALSE"
"672","ἀφροσύνην","FALSE"
"673",",","TRUE"
"674","ὡς","FALSE"
"675","περισσεία","FALSE"
"676","τοῦ","FALSE"
"677","φωτὸς","FALSE"
"678","ὑπὲρ","FALSE"
"679","τὸ","FALSE"
"680","σκότος","FALSE"
"681",".","TRUE"
"682","τοῦ","FALSE"
"683","σοφοῦ","FALSE"
"684","οἱ","FALSE"
"685","ὀφθαλμοὶ","FALSE"
"686","αὐτοῦ","FALSE"
"687","ἐν","FALSE"
"688","κεφαλῇ","FALSE"
"689","αὐτοῦ","FALSE"
"690",",","TRUE"
"691","καὶ","FALSE"
"692","ὁ","FALSE"
"693","ἄφρων","FALSE"
"694","ἐν","FALSE"
"695","σκότει","FALSE"
"696","πορεύεται","FALSE"
"697",".","TRUE"
"698","καὶ","FALSE"
"699","ἔγνων","FALSE"
"700","καί","FALSE"
"701","γε","FALSE"
"702","ἐγὼ","FALSE"
"703","ὅτι","FALSE"
"704","συνάντημα","FALSE"
"705","ἓν","FALSE"
"706","συναντήσεται","FALSE"
"707","τοῖς","FALSE"
"708","πᾶσιν","FALSE"
"709","αὐτοῖς","FALSE"
"710",".","TRUE"
"711","καὶ","FALSE"
"712","εἶπα","FALSE"
"713","ἐγὼ","FALSE"
"714","ἐν","FALSE"
"715","καρδίᾳ","FALSE"
"716","μου","FALSE"
"717","Ὡς","FALSE"
"718","συνάντημα","FALSE"
"719","τοῦ","FALSE"
"720","ἄφρονος","FALSE"
"721",",","TRUE"
"722","καί","FALSE"
"723","γε","FALSE"
"724","ἐμοί","FALSE"
"725",",","TRUE"
"726","συναντήσεταί","FALSE"
"727","μοι","FALSE"
"728","·","TRUE"
"729","καὶ","FALSE"
"730","ἵνα","FALSE"
"731","τί","FALSE"
"732","ἐσοφισάμην","FALSE"
"733",";","TRUE"
"734","ἐγὼ","FALSE"
"735","περισσὸν","FALSE"
"736","ἐλάλησα","FALSE"
"737","ἐν","FALSE"
"738","καρδίᾳ","FALSE"
"739","μου","FALSE"
"740","ὅτι","FALSE"
"741","καί","FALSE"
"742","γε","FALSE"
"743","τοῦτο","FALSE"
"744","ματαιότης","FALSE"
"745",",","TRUE"
"746","διότι","FALSE"
"747","ὁ","FALSE"
"748","ἄφρων","FALSE"
"749","ἐκ","FALSE"
"750","περισσεύματος","FALSE"
"751","λαλεῖ","FALSE"
"752",".","TRUE"
"753","ὅτι","FALSE"
"754","οὐκ","FALSE"
"755","ἔστιν","FALSE"
"756","μνήμη","FALSE"
"757","τοῦ","FALSE"
"758","σοφοῦ","FALSE"
"759","μετὰ","FALSE"
"760","τοῦ","FALSE"
"761","ἄφρονος","FALSE"
"762","εἰς","FALSE"
"763","τὸν","FALSE"
"764","αἰῶνα","FALSE"
"765",",","TRUE"
"766","καθότι","FALSE"
"767","ἤδη","FALSE"
"768","αἱ","FALSE"
"769","ἡμέραι","FALSE"
"770","ἐρχόμεναι","FALSE"
"771","τὰ","FALSE"
"772","πάντα","FALSE"
"773","ἐπελήσθη","FALSE"
"774","·","TRUE"
"775","καὶ","FALSE"
"776","πῶς","FALSE"
"777","ἀποθανεῖται","FALSE"
"778","ὁ","FALSE"
"779","σοφὸς","FALSE"
"780","μετὰ","FALSE"
"781","τοῦ","FALSE"
"782","ἄφρονος","FALSE"
"783",";","TRUE"
"784","καὶ","FALSE"
"785","ἐμίσησα","FALSE"
"786","σὺν","FALSE"
"787","τὴν","FALSE"
"788","ζωήν","FALSE"
"789",",","TRUE"
"790","ὅτι","FALSE"
"791","πονηρὸν","FALSE"
"792","ἐπ᾽","FALSE"
"793","ἐμὲ","FALSE"
"794","τὸ","FALSE"
"795","ποίημα","FALSE"
"796","τὸ","FALSE"
"797","πεποιημένον","FALSE"
"798","ὑπὸ","FALSE"
"799","τὸν","FALSE"
"800","ἥλιον","FALSE"
"801",",","TRUE"
"802","ὅτι","FALSE"
"803","πάντα","FALSE"
"804","ματαιότης","FALSE"
"805","καὶ","FALSE"
"806","προαίρεσις","FALSE"
"807","πνεύματος","FALSE"
"808",".","TRUE"
"809","καὶ","FALSE"
"810","ἐμίσησα","FALSE"
"811","ἐγὼ","FALSE"
"812","σύμπαντα","FALSE"
"813","μόχθον","FALSE"
"814","μου","FALSE"
"815","ὃν","FALSE"
"816","ἐγὼ","FALSE"
"817","κοπιῶ","FALSE"
"818","ὑπὸ","FALSE"
"819","τὸν","FALSE"
"820","ἥλιον","FALSE"
"821",",","TRUE"
"822","ὅτι","FALSE"
"823","ἀφίω","FALSE"
"824","αὐτὸν","FALSE"
"825","τῷ","FALSE"
"826","ἀνθρώπῳ","FALSE"
"827","τῷ","FALSE"
"828","γινομένῳ","FALSE"
"829","μετ᾽","FALSE"
"830","ἐμέ","FALSE"
"831",".","TRUE"
"832","καὶ","FALSE"
"833","τίς","FALSE"
"834","οἶδεν","FALSE"
"835","εἰ","FALSE"
"836","σοφὸς","FALSE"
"837","ἔσται","FALSE"
"838","ἢ","FALSE"
"839","ἄφρων","FALSE"
"840",";","TRUE"
"841","καὶ","FALSE"
"842","εἰ","FALSE"
"843","ἐξουσιάζεται","FALSE"
"844","ἐν","FALSE"
"845","παντὶ","FALSE"
"846","μόχθῳ","FALSE"
"847","μου","FALSE"
"848","ᾧ","FALSE"
"849","ἐμόχθησα","FALSE"
"850","καὶ","FALSE"
"851","ἐσοφισάμην","FALSE"
"852","ὑπὸ","FALSE"
"853","τὸν","FALSE"
"854","ἥλιον","FALSE"
"855",";","TRUE"
"856","καί","FALSE"
"857","γε","FALSE"
"858","τοῦτο","FALSE"
"859","ματαιότης","FALSE"
"860",".","TRUE"
"861","καὶ","FALSE"
"862","ἐπέστρεψα","FALSE"
"863","ἐγὼ","FALSE"
"864","τοῦ","FALSE"
"865","ἀποτάξασθαι","FALSE"
"866","τὴν","FALSE"
"867","καρδίαν","FALSE"
"868","μου","FALSE"
"869","ἐν","FALSE"
"870","παντὶ","FALSE"
"871","μόχθῳ","FALSE"
"872","μου","FALSE"
"873","ᾧ","FALSE"
"874","ἐμόχθησα","FALSE"
"875","ὑπὸ","FALSE"
"876","τὸν","FALSE"
"877","ἥλιον","FALSE"
"878",",","TRUE"
"879","ὅτι","FALSE"
"880","ἐστὶν","FALSE"
"881","ἄνθρωπος","FALSE"
"882",",","TRUE"
"883","ὅτι","FALSE"
"884","μόχθος","FALSE"
"885","αὐτοῦ","FALSE"
"886","ἐν","FALSE"
"887","σοφίᾳ","FALSE"
"888","καὶ","FALSE"
"889","ἐν","FALSE"
"890","γνώσει","FALSE"
"891","καὶ","FALSE"
"892","ἐν","FALSE"
"893","ἀνδρείᾳ","FALSE"
"894","·","TRUE"
"895","καὶ","FALSE"
"896","ἄνθρωπος","FALSE"
"897","ᾧ","FALSE"
"898","οὐκ","FALSE"
"899","ἐμόχθησεν","FALSE"
"900","ἐν","FALSE"
"901","αὐτῷ","FALSE"
"902",",","TRUE"
"903","δώσει","FALSE"
"904","αὐτῷ","FALSE"
"905","μερίδα","FALSE"
"906","αὐτοῦ","FALSE"
"907","·","TRUE"
"908","καί","FALSE"
"909","γε","FALSE"
"910","τοῦτο","FALSE"
"911","ματαιότης","FALSE"
"912","καὶ","FALSE"
"913","πονηρία","FALSE"
"914","μεγάλη","FALSE"
"915",".","TRUE"
"916","ὅτι","FALSE"
"917","γίνεται","FALSE"
"918","ἐν","FALSE"
"919","τῷ","FALSE"
