"ID","TOKEN","IS_STOP"
"587","ἦν","TRUE"
"588",".","FALSE"
"589","ταῦτα","TRUE"
"590","μαρτυροῦμεν","FALSE"
"591",".","FALSE"
"592","καὶ","TRUE"
"593","ἐπίστευσεν","FALSE"
"594","αὐτοῖς","TRUE"
"595","ἡ","TRUE"
"596","συναγωγὴ","FALSE"
"597","πᾶσα","FALSE"
"598",",","FALSE"
"599","ὡς","TRUE"
"600","πρεσβυτέρων","FALSE"
"601","ὄντων","TRUE"
"602","καὶ","TRUE"
"603","κριτῶν","FALSE"
"604","τοῦ","TRUE"
"605","λαοῦ","FALSE"
"606",".","FALSE"
"607","–","FALSE"
"608","Καὶ","TRUE"
"609","ἰδοὺ","FALSE"
"610","ἄγγελος","FALSE"
"611","Κυρίου","FALSE"
"612",",","FALSE"
"613","ἐκείνης","FALSE"
"614","ἐξαγομένης","FALSE"
"615","ἀπολέσθαι","FALSE"
"616","·","FALSE"
"617","καὶ","TRUE"
"618","ἔδωκεν","FALSE"
"619","ὁ","TRUE"
"620","ἄγγελος","FALSE"
"621",",","FALSE"
"622","καθὼς","FALSE"
"623","προσετάγη","FALSE"
"624",",","FALSE"
"625","πνεῦμα","FALSE"
"626","συνέσεως","FALSE"
"627","νεω","FALSE"
"628","τερῶ","FALSE"
"629","ὄντι","TRUE"
"630","Δανιὴλ","FALSE"
"631",".","FALSE"
"632","διαστείλας","FALSE"
"633","δὲ","TRUE"
"634","Δανιὴλ","FALSE"
"635","τὸν","TRUE"
"636","ὄχλον","FALSE"
"637","καὶ","TRUE"
"638","στὰς","FALSE"
"639","ἐν","TRUE"
"640","μέσῳ","FALSE"
"641","αὐτῶν","TRUE"
"642","εἶπεν","FALSE"
"643","Οὕτως","TRUE"
"644","μωροί","FALSE"
"645",",","FALSE"
"646","υἱοὶ","FALSE"
"647","Ἰσραήλ","FALSE"
"648",";","FALSE"
"649","οὐκ","TRUE"
"650","ἀνακρίναντες","FALSE"
"651","οὐδὲ","TRUE"
"652","τὸ","TRUE"
"653","σαφές","FALSE"
"654","ἐπιγνόντες","FALSE"
"655","ἀπεκτείνατε","FALSE"
"656","θυγατέρα","FALSE"
"657","Ἰσραήλ","FALSE"
"658",";","FALSE"
"659","καὶ","TRUE"
"660","νῦν","FALSE"
"661","διαχωρίσατέ","FALSE"
"662","μοι","TRUE"
"663","αὐτοὺς","TRUE"
"664","ἀπʼ","FALSE"
"665","ἀλλήλων","FALSE"
"666","μακράν","FALSE"
"667",",","FALSE"
"668","ἵνα","FALSE"
"669","ἐτάσω","FALSE"
"670","αὐτούς","TRUE"
"671",".","FALSE"
"672","ὡς","TRUE"
"673","δὲ","TRUE"
"674","διεχωρίσθησαν","FALSE"
"675",",","FALSE"
"676","εἶπεν","FALSE"
"677","Δανιὴλ","FALSE"
"678","τῇ","TRUE"
"679","συναγωγῇ","FALSE"
"680","Νῦν","FALSE"
"681","μὴ","TRUE"
"682","βλέψητε","FALSE"
"683","ὅτι","TRUE"
"684","οὗτοί","TRUE"
"685","εἰσι","TRUE"
"686","πρεσβύτεροι","FALSE"
"687",",","FALSE"
"688","λέγοντες","FALSE"
"689","Οὐ","TRUE"
"690","μὴ","TRUE"
"691","ψεύσωνται","FALSE"
"692","·","FALSE"
"693","ἀλλὰ","TRUE"
"694","ἀνακρινῶ","FALSE"
"695","αὐτοὺς","TRUE"
"696","κατὰ","TRUE"
"697","τὰ","TRUE"
"698","ὑποπίπτοντά","FALSE"
"699","μοι","TRUE"
"700",".","FALSE"
"701","καὶ","TRUE"
"702","ἐκάλεσε","FALSE"
"703","τὸν","TRUE"
"704","ἕνα","FALSE"
"705","αὐτῶν","TRUE"
"706",",","FALSE"
"707","καὶ","TRUE"
"708","προσήγαγον","FALSE"
"709","τὸν","TRUE"
"710","πρεσβύτερον","FALSE"
"711","τῷ","TRUE"
"712","νεωτέρῳ","FALSE"
"713","·","FALSE"
"714","καὶ","TRUE"
"715","εἶπεν","FALSE"
"716","αὐτῷ","TRUE"
"717","Δανιὴλ","FALSE"
"718","Ἅκουε","FALSE"
"719","ἄκουε","FALSE"
"720",",","FALSE"
"721","πεπαλαιωμένε","FALSE"
"722","ἡμερῶν","FALSE"
"723","κακῶν","FALSE"
"724","·","FALSE"
"725","νῦν","FALSE"
"726","ἥκασί","FALSE"
"727","σου","TRUE"
"728","αἱ","TRUE"
"729","ἁμαρτίαι","FALSE"
"730","ἃς","TRUE"
"731","ἐποίεις","FALSE"
"732","τὸ","TRUE"
"733","πρότερον","FALSE"
"734",",","FALSE"
"735","πιστευθεὶς","FALSE"
"736","ἀκούειν","FALSE"
"737","καὶ","TRUE"
"738","κρίνειν","FALSE"
"739","κρίσεις","FALSE"
"740","θάνατον","FALSE"
"741","ἐπιφερούσας","FALSE"
"742",",","FALSE"
"743","καὶ","TRUE"
"744","τὸν","TRUE"
"745","μέν","TRUE"
"746","ἀθῷον","FALSE"
"747","κατέκρινας","FALSE"
"748",",","FALSE"
"749","τοὺς","TRUE"
"750","δὲ","TRUE"
"751","ἐνόχους","FALSE"
"752","ἠφίεις","FALSE"
"753",",","FALSE"
"754","τοῦ","TRUE"
"755","κυρίου","FALSE"
"756","λέγοντος","FALSE"
"757","Ἀθῷον","FALSE"
"758","καὶ","TRUE"
"759","δίκαιον","FALSE"
"760","οὐκ","TRUE"
"761","ἀποκτενεῖς","FALSE"
"762",".","FALSE"
"763","νῦν","FALSE"
"764","οὖν","TRUE"
"765","ὑπὸ","TRUE"
"766","τί","TRUE"
"767","δένδρον","FALSE"
"768","καὶ","TRUE"
"769","ποταπῷ","FALSE"
"770","τοῦ","TRUE"
"771","παραδείσου","FALSE"
"772","τόπῳ","FALSE"
"773","ἑώρακας","FALSE"
"774","αὐτοὺς","TRUE"
"775","ὄντας","TRUE"
"776","σὺν","TRUE"
"777","ἑαυτοῖς","TRUE"
"778",";","FALSE"
"779","καὶ","TRUE"
"780","εἶπεν","FALSE"
"781","ὁ","TRUE"
"782","ἀσεβής","FALSE"
"783","῾","FALSE"
"784","γπὸ","FALSE"
"785","σχῖνον","FALSE"
"786",".","FALSE"
"787","εἶπεν","FALSE"
"788","δὲ","TRUE"
"789","ὁ","TRUE"
"790","νεώτερος","FALSE"
"791","Ὀρθῶς","FALSE"
"792","ἔψευσαι","FALSE"
"793","εἰς","TRUE"
"794","τὴν","TRUE"
"795","σεαυτοῦ","FALSE"
"796","ψυχήν","FALSE"
"797","·","FALSE"
"798","ὁ","TRUE"
"799","γὰρ","TRUE"
"800","ἄγγελος","FALSE"
"801","Κυρίου","FALSE"
"802","σχίσει","FALSE"
"803","σου","TRUE"
"804","τὴν","TRUE"
"805","ψυχὴν","FALSE"
"806","σήμερον","FALSE"
"807",".","FALSE"
"808","καὶ","TRUE"
"809","τοῦτον","TRUE"
"810","μεταστήσας","FALSE"
"811","εἶπεν","FALSE"
"812","προσαγαγεῖν","FALSE"
"813","αὐτῷ","TRUE"
"814","τὸν","TRUE"
"815","ἕτερον","FALSE"
"816","·","FALSE"
"817","καὶ","TRUE"
"818","τούτῳ","TRUE"
"819","δὲ","TRUE"
"820","εἶπεν","FALSE"
"821","Διὰ","TRUE"
"822","τί","TRUE"
"823","διεστραμμένον","FALSE"
"824","τὸ","TRUE"
"825","σπέρμα","FALSE"
"826","σου","TRUE"
"827",",","FALSE"
"828","ὡς","TRUE"
"829","Σιδῶνος","FALSE"
"830","καὶ","TRUE"
"831","οὐχ","TRUE"
"832","ὡς","TRUE"
"833","Ἰούδα","FALSE"
"834",";","FALSE"
"835","τὸ","TRUE"
"836","κάλλος","FALSE"
"837","σε","TRUE"
"838","ἠπάτησεν","FALSE"
"839",",","FALSE"
"840","ἡ","TRUE"
"841","μικρὰ","FALSE"
"842","ἐπιθυμία","FALSE"
"843",".","FALSE"
"844","καὶ","TRUE"
"845","οὕτως","TRUE"
"846","ἐποιεῖτε","FALSE"
"847","θυγατράσιν","FALSE"
"848","Ἰσραήλ","FALSE"
"849",",","FALSE"
"850","καὶ","TRUE"
"851","ἐκεῖναι","FALSE"
"852","φοβούμεναι","FALSE"
"853","ὡμιλοῦσαν","FALSE"
"854","ὑμῖν","TRUE"
"855","·","FALSE"
"856","ἀλλʼ","FALSE"
"857","οὐ","TRUE"
"858","θυγάτηρ","FALSE"
"859","Ἰούδα","FALSE"
"860","ὑπέμεινε","FALSE"
"861","τὴν","TRUE"
"862","νόσον","FALSE"
"863","ὑμῶν","TRUE"
"864","ἐν","TRUE"
"865","ἀνομίᾳ","FALSE"
"866","ὑπενεγκεῖν","FALSE"
"867",".","FALSE"
"868","νῦν","FALSE"
"869","οὖν","TRUE"
"870","λέγε","FALSE"
"871","μοι","TRUE"
"872","῾","FALSE"
"873","γπὸ","FALSE"
"874","ὸ","FALSE"
"875","τί","TRUE"
"876","δένδρον","FALSE"
"877","καὶ","TRUE"
"878","ἐν","TRUE"
"879","ποίῳ","FALSE"
"880","τοῦ","TRUE"
"881","κήπου","FALSE"
"882","τόπῳ","FALSE"
"883","κατέλαβες","FALSE"
"884","αὐτοὺς","TRUE"
"885","ὁμιλοῦντας","FALSE"
"886","ἀλλήλοις","FALSE"
"887",";","FALSE"
"888","ὁ","TRUE"
"889","δὲ","TRUE"
"890","εἶπεν","FALSE"
"891","῾","FALSE"
"892","γπὸ","FALSE"
"893","πρῖνον","FALSE"
"894",".","FALSE"
"895","καὶ","TRUE"
"896","εἶπεν","FALSE"
"897","Δανιὴλ","FALSE"
"898","Ἁμαρτωλέ","FALSE"
"899",",","FALSE"
"900","νῦν","FALSE"
"901","ὁ","TRUE"
